2026-02-10 10:50:45.111 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2026-02-10 10:50:45.123 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2026-02-10 10:50:45.125 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2026-02-10 10:50:45.140 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2026-02-10 10:56:10.121 [main] DEBUG org.hibernate.ormbytecode.interceptor - To-one property `Models.Sala#cine` was mapped with LAZY + NO_PROXY but the class was not enhanced
2026-02-10 10:56:10.121 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [Models.Sala] is safe
2026-02-10 10:56:10.121 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : Models.Sala
2026-02-10 10:56:10.132 [main] DEBUG org.hibernate.ormbytecode.interceptor - To-one property `Models.Sala#cine` was mapped with LAZY + NO_PROXY but the class was not enhanced
2026-02-10 10:56:10.133 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [Models.Cine] is safe
2026-02-10 10:56:10.133 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : Models.Cine
2026-02-10 10:56:10.149 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - Static SQL for collection: Models.Sala.peliculas
2026-02-10 10:56:10.149 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row insert: insert into sala_pelicula (salas_idSala, peliculas_idPelicula) values (?, ?)
2026-02-10 10:56:10.149 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row update: update sala_pelicula set peliculas_idPelicula=? where salas_idSala=? and peliculas_idPelicula=?
2026-02-10 10:56:10.149 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row delete: delete from sala_pelicula where salas_idSala=? and peliculas_idPelicula=?
2026-02-10 10:56:10.150 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  One-shot delete: delete from sala_pelicula where salas_idSala=?
2026-02-10 10:56:10.151 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - Static SQL for collection: Models.Cine.salas
2026-02-10 10:56:10.151 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row insert: update sala set cine_idCine=? where idSala=?
2026-02-10 10:56:10.151 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row update: update sala set  where idSala=?
2026-02-10 10:56:10.151 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row delete: update sala set cine_idCine=null where cine_idCine=? and idSala=?
2026-02-10 10:56:10.151 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  One-shot delete: update sala set cine_idCine=null where cine_idCine=?
2026-02-10 10:56:10.151 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - Static SQL for collection: Models.Pelicula.salas
2026-02-10 10:56:10.151 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row insert: insert into sala_pelicula (peliculas_idPelicula, salas_idSala) values (?, ?)
2026-02-10 10:56:10.151 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row update: update sala_pelicula set salas_idSala=? where peliculas_idPelicula=? and salas_idSala=?
2026-02-10 10:56:10.151 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row delete: delete from sala_pelicula where peliculas_idPelicula=? and salas_idSala=?
2026-02-10 10:56:10.152 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  One-shot delete: delete from sala_pelicula where peliculas_idPelicula=?
2026-02-10 10:56:10.169 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting post-init callbacks
2026-02-10 10:56:10.169 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping( NavigableRole[Models.Pelicula.salas#{element}]) - index descriptor
2026-02-10 10:56:10.171 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(Models.Pelicula.salas)#finishInitialization
2026-02-10 10:56:10.171 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(Models.Pelicula.salas) - key descriptor
2026-02-10 10:56:10.171 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(Models.Pelicula) `staticFetchableList` generator
2026-02-10 10:56:10.171 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(Models.Pelicula) `sqmMultiTableInsertStrategy` interpretation
2026-02-10 10:56:10.175 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : To-one key - NavigableRole[Models.Sala.cine]
2026-02-10 10:56:10.176 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping( NavigableRole[Models.Sala.peliculas#{element}]) - index descriptor
2026-02-10 10:56:10.176 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(Models.Sala.peliculas)#finishInitialization
2026-02-10 10:56:10.176 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(Models.Sala.peliculas) - key descriptor
2026-02-10 10:56:10.176 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(Models.Sala) `staticFetchableList` generator
2026-02-10 10:56:10.176 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(Models.Sala) `sqmMultiTableInsertStrategy` interpretation
2026-02-10 10:56:10.177 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping( NavigableRole[Models.Cine.salas#{element}]) - index descriptor
2026-02-10 10:56:10.177 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(Models.Cine.salas)#finishInitialization
2026-02-10 10:56:10.177 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(Models.Cine.salas) - key descriptor
2026-02-10 10:56:10.177 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(Models.Cine) `staticFetchableList` generator
2026-02-10 10:56:10.177 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(Models.Cine) `sqmMultiTableInsertStrategy` interpretation
2026-02-10 10:56:10.177 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister - Static SQL for entity: Models.Pelicula
2026-02-10 10:56:10.177 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Version select: select idPelicula from pelicula where idPelicula =?
2026-02-10 10:56:10.177 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Insert 0: insert into pelicula (duracion, genero, titulo, idPelicula) values (?, ?, ?, ?)
2026-02-10 10:56:10.177 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Update 0: update pelicula set duracion=?, genero=?, titulo=? where idPelicula=?
2026-02-10 10:56:10.177 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Delete 0: delete from pelicula where idPelicula=?
2026-02-10 10:56:10.186 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : p1_0
2026-02-10 10:56:10.188 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [StandardTableGroup(Models.Pelicula)] with identifierForTableGroup [Models.Pelicula] for NavigablePath [Models.Pelicula] 
2026-02-10 10:56:10.204 [main] DEBUG org.hibernate.orm.results.graph.AST - DomainResult Graph:
 \-EntityResultImpl [Models.Pelicula]
 |  +-BasicFetch [Models.Pelicula.duracion]
 |  +-BasicFetch [Models.Pelicula.genero]
 |  +-DelayedCollectionFetch [Models.Pelicula.salas]
 |  \-BasicFetch [Models.Pelicula.titulo]

2026-02-10 10:56:10.206 [main] DEBUG org.hibernate.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (p1 : Models.Pelicula) {
          primaryTableReference : pelicula as p1_0
        }
      }
    }

2026-02-10 10:56:10.210 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister - Static SQL for entity: Models.Sala
2026-02-10 10:56:10.210 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Version select: select idSala from sala where idSala =?
2026-02-10 10:56:10.210 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Insert 0: insert into sala (capacidad, cine_idCine, nombre, idSala) values (?, ?, ?, ?)
2026-02-10 10:56:10.210 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Update 0: update sala set capacidad=?, cine_idCine=?, nombre=? where idSala=?
2026-02-10 10:56:10.210 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Delete 0: delete from sala where idSala=?
2026-02-10 10:56:10.210 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : s1_0
2026-02-10 10:56:10.210 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [StandardTableGroup(Models.Sala)] with identifierForTableGroup [Models.Sala] for NavigablePath [Models.Sala] 
2026-02-10 10:56:10.214 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@38811103] with identifierForTableGroup [Models.Sala.cine] for NavigablePath [Models.Sala.cine] 
2026-02-10 10:56:10.215 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : c1_0
2026-02-10 10:56:10.216 [main] DEBUG org.hibernate.orm.results.graph.AST - DomainResult Graph:
 \-EntityResultImpl [Models.Sala]
 |  +-BasicFetch [Models.Sala.capacidad]
 |  +-EntityFetchJoinedImpl [Models.Sala.cine]
 |  +-BasicFetch [Models.Sala.nombre]
 |  \-DelayedCollectionFetch [Models.Sala.peliculas]

2026-02-10 10:56:10.216 [main] DEBUG org.hibernate.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (s1 : Models.Sala) {
          primaryTableReference : sala as s1_0
          TableGroupJoins {
            left  join LazyTableGroup (c1 : Models.Sala.cine) {
              primaryTableReference : cine as c1_0
            }
          }
        }
      }
    }

2026-02-10 10:56:10.216 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister - Static SQL for entity: Models.Cine
2026-02-10 10:56:10.216 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Version select: select idCine from cine where idCine =?
2026-02-10 10:56:10.216 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Insert 0: insert into cine (nombre, ubicacion, idCine) values (?, ?, ?)
2026-02-10 10:56:10.216 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Update 0: update cine set nombre=?, ubicacion=? where idCine=?
2026-02-10 10:56:10.216 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Delete 0: delete from cine where idCine=?
2026-02-10 10:56:10.217 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : c1_0
2026-02-10 10:56:10.217 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [StandardTableGroup(Models.Cine)] with identifierForTableGroup [Models.Cine] for NavigablePath [Models.Cine] 
2026-02-10 10:56:10.217 [main] DEBUG org.hibernate.orm.results.graph.AST - DomainResult Graph:
 \-EntityResultImpl [Models.Cine]
 |  +-BasicFetch [Models.Cine.nombre]
 |  +-DelayedCollectionFetch [Models.Cine.salas]
 |  \-BasicFetch [Models.Cine.ubicacion]

2026-02-10 10:56:10.217 [main] DEBUG org.hibernate.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (c1 : Models.Cine) {
          primaryTableReference : cine as c1_0
        }
      }
    }

2026-02-10 10:56:10.218 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : p1_0
2026-02-10 10:56:10.219 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [CollectionTableGroup(Models.Sala.peliculas)] with identifierForTableGroup [Models.Sala.peliculas] for NavigablePath [Models.Sala.peliculas] 
2026-02-10 10:56:10.219 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@437281c5] with identifierForTableGroup [Models.Sala.peliculas.{element}] for NavigablePath [Models.Sala.peliculas.{element}] 
2026-02-10 10:56:10.221 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : p1_1
2026-02-10 10:56:10.221 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : s1_0
2026-02-10 10:56:10.222 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.OneToManyTableGroup@333398f] with identifierForTableGroup [Models.Cine.salas] for NavigablePath [Models.Cine.salas] 
2026-02-10 10:56:10.222 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [StandardTableGroup(Models.Cine.salas.{element})] with identifierForTableGroup [Models.Cine.salas.{element}] for NavigablePath [Models.Cine.salas.{element}] 
2026-02-10 10:56:10.224 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : s1_0
2026-02-10 10:56:10.224 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [CollectionTableGroup(Models.Pelicula.salas)] with identifierForTableGroup [Models.Pelicula.salas] for NavigablePath [Models.Pelicula.salas] 
2026-02-10 10:56:10.224 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@2baf72d5] with identifierForTableGroup [Models.Pelicula.salas.{element}] for NavigablePath [Models.Pelicula.salas.{element}] 
2026-02-10 10:56:10.224 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : s1_1
2026-02-10 10:56:10.224 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@66756662] with identifierForTableGroup [Models.Pelicula.salas.{element}.cine] for NavigablePath [Models.Pelicula.salas.{element}.cine] 
2026-02-10 10:56:10.224 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : c1_0
2026-02-10 10:56:10.239 [main] DEBUG org.hibernate.query.named.NamedObjectRepository - Checking 0 named HQL queries
2026-02-10 10:56:10.239 [main] DEBUG org.hibernate.query.named.NamedObjectRepository - Checking 0 named SQL queries
2026-02-10 10:56:10.257 [main] INFO  org.hibernate.orm.connections.access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@76d0ecd7] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2026-02-10 10:56:10.274 [main] DEBUG org.hibernate.mapping.Table - No alter strings for table : cine
2026-02-10 10:56:10.274 [main] DEBUG org.hibernate.mapping.Table - No alter strings for table : cine_SEQ
2026-02-10 10:56:10.274 [main] DEBUG org.hibernate.mapping.Table - No alter strings for table : pelicula
2026-02-10 10:56:10.274 [main] DEBUG org.hibernate.mapping.Table - No alter strings for table : pelicula_SEQ
2026-02-10 10:56:10.274 [main] DEBUG org.hibernate.mapping.Table - No alter strings for table : sala
2026-02-10 10:56:10.274 [main] DEBUG org.hibernate.mapping.Table - No alter strings for table : sala_pelicula
2026-02-10 10:56:10.274 [main] DEBUG org.hibernate.mapping.Table - No alter strings for table : sala_SEQ
2026-02-10 10:56:10.307 [main] DEBUG org.hibernate.service.internal.SessionFactoryServiceRegistryImpl - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
2026-02-10 10:56:10.307 [main] DEBUG org.hibernate.event.internal.EntityCopyObserverFactoryInitiator - Configured EntityCopyObserver strategy: disallow
2026-02-10 10:56:10.311 [main] DEBUG org.hibernate.internal.SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@7272ee51
2026-02-10 10:56:10.311 [main] DEBUG org.hibernate.internal.SessionFactoryRegistry - Registering SessionFactory: 552760fb-c1f4-4ffd-abe4-13785cf548c3 (<unnamed>)
2026-02-10 10:56:10.312 [main] DEBUG org.hibernate.internal.SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
2026-02-10 10:56:10.340 [main] DEBUG org.hibernate.stat.internal.StatisticsInitiator - Statistics initialized [enabled=false]
2026-02-10 10:56:10.343 [main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2026-02-10 10:56:10.343 [main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl - begin
2026-02-10 10:56:10.359 [main] DEBUG org.hibernate.SQL - 
    select
        next_val as id_val 
    from
        pelicula_SEQ for update
2026-02-10 10:56:10.361 [main] DEBUG org.hibernate.SQL - 
    update
        pelicula_SEQ 
    set
        next_val= ? 
    where
        next_val=?
2026-02-10 10:56:10.368 [main] DEBUG org.hibernate.event.internal.AbstractSaveEventListener - Generated identifier: 102, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
2026-02-10 10:56:10.381 [main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl - committing
2026-02-10 10:56:10.381 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener - Processing flush-time cascades
2026-02-10 10:56:10.382 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener - Dirty checking collections
2026-02-10 10:56:10.384 [main] DEBUG org.hibernate.engine.internal.Collections - Collection found: [Models.Pelicula.salas#102], was: [<unreferenced>] (initialized)
2026-02-10 10:56:10.386 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener - Flushed: 1 insertions, 0 updates, 0 deletions to 1 objects
2026-02-10 10:56:10.386 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener - Flushed: 1 (re)creations, 0 updates, 0 removals to 1 collections
2026-02-10 10:56:10.386 [main] DEBUG org.hibernate.internal.util.EntityPrinter - Listing entities:
2026-02-10 10:56:10.387 [main] DEBUG org.hibernate.internal.util.EntityPrinter - Models.Pelicula{salas=[], genero=Terror, duracion=120, titulo=Examen de Soraya, idPelicula=102}
2026-02-10 10:56:10.390 [main] DEBUG org.hibernate.SQL - 
    insert 
    into
        pelicula
        (duracion, genero, titulo, idPelicula) 
    values
        (?, ?, ?, ?)
2026-02-10 10:56:10.399 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2026-02-10 10:56:10.400 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2026-02-10 10:56:10.401 [main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2026-02-10 10:56:10.402 [main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl - begin
2026-02-10 10:56:10.403 [main] DEBUG org.hibernate.event.internal.AbstractSaveEventListener - Generated identifier: 103, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
2026-02-10 10:56:10.403 [main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl - committing
2026-02-10 10:56:10.403 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener - Processing flush-time cascades
2026-02-10 10:56:10.403 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener - Dirty checking collections
2026-02-10 10:56:10.403 [main] DEBUG org.hibernate.engine.internal.Collections - Collection found: [Models.Pelicula.salas#103], was: [<unreferenced>] (initialized)
